,Name,OnDisk,NbReplicas
4352,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/42321000/ALLSTREAMS.DST,0,1.0
1507,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/42900010/ALLSTREAMS.DST,0,1.0
124,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/45000010/ALLSTREAMS.DST,1,1.0
3226,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/45000012/ALLSTREAMS.DST,1,1.0
2430,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/45000013/ALLSTREAMS.DST,1,1.0
4251,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/45000050/ALLSTREAMS.DST,1,1.0
4263,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/45000060/ALLSTREAMS.DST,1,1.0
2384,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/45000070/ALLSTREAMS.DST,1,1.0
4835,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/11114001/DST,0,1.0
3526,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/10012004/ALLSTREAMS.DST,1,4.0
2383,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/10012005/ALLSTREAMS.DST,1,2.0
4549,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/10022011/ALLSTREAMS.DST,0,1.0
574,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11102211/ALLSTREAMS.DST,1,2.0
1466,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11102221/ALLSTREAMS.DST,0,1.0
3732,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11104201/ALLSTREAMS.DST,0,1.0
3129,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11112001/ALLSTREAMS.DST,0,1.0
1360,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11114011/ALLSTREAMS.DST,0,1.0
2320,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11114041/ALLSTREAMS.DST,1,2.0
1608,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11164091/ALLSTREAMS.DST,0,1.0
4117,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11266013/ALLSTREAMS.DST,1,2.0
1328,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11296013/ALLSTREAMS.DST,0,1.0
3327,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11496001/ALLSTREAMS.DST,0,1.0
355,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/11512011/ALLSTREAMS.DST,0,1.0
2177,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12113022/ALLSTREAMS.DST,0,1.0
4539,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12135000/ALLSTREAMS.DST,0,1.0
2025,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12153001/ALLSTREAMS.DST,0,1.0
890,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12163051/ALLSTREAMS.DST,0,1.0
330,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12215001/ALLSTREAMS.DST,0,1.0
2959,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12215003/ALLSTREAMS.DST,0,1.0
1840,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12215004/ALLSTREAMS.DST,0,1.0
3541,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12215011/ALLSTREAMS.DST,0,1.0
5032,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12215013/ALLSTREAMS.DST,0,1.0
5077,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12215014/ALLSTREAMS.DST,0,1.0
2199,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12265031/ALLSTREAMS.DST,0,1.0
3330,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/12295004/ALLSTREAMS.DST,0,1.0
1657,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13102211/ALLSTREAMS.DST,1,1.0
1204,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13104211/ALLSTREAMS.DST,0,1.0
4701,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13112001/ALLSTREAMS.DST,0,1.0
3153,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13112011/ALLSTREAMS.DST,0,1.0
4569,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13122001/ALLSTREAMS.DST,0,1.0
3478,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13142201/ALLSTREAMS.DST,0,1.0
747,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13142411/ALLSTREAMS.DST,0,1.0
4733,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13234100/ALLSTREAMS.DST,1,1.0
1971,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13296001/ALLSTREAMS.DST,0,1.0
2410,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13296003/ALLSTREAMS.DST,0,1.0
4400,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13496001/ALLSTREAMS.DST,0,1.0
1448,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13506001/ALLSTREAMS.DST,0,1.0
4539,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13506401/ALLSTREAMS.DST,0,1.0
3240,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13512010/ALLSTREAMS.DST,1,3.0
1703,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/13514021/ALLSTREAMS.DST,0,1.0
3576,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/14265001/ALLSTREAMS.DST,0,1.0
2996,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/14295001/ALLSTREAMS.DST,0,1.0
238,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/14295002/ALLSTREAMS.DST,0,1.0
1351,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/14543004/ALLSTREAMS.DST,0,1.0
1341,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15102001/ALLSTREAMS.DST,0,1.0
833,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15102011/ALLSTREAMS.DST,0,1.0
384,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15114011/ALLSTREAMS.DST,1,3.0
89,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15144001/ALLSTREAMS.DST,1,3.0
4153,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15144011/ALLSTREAMS.DST,0,1.0
3554,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15144111/ALLSTREAMS.DST,0,1.0
1824,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/15512011/ALLSTREAMS.DST,0,1.0
259,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/18122001/ALLSTREAMS.DST,0,1.0
2121,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/20072000/ALLSTREAMS.DST,0,1.0
3436,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/23513201/ALLSTREAMS.DST,0,1.0
4854,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/27175001/ALLSTREAMS.DST,0,1.0
2729,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/34112102/ALLSTREAMS.DST,0,1.0
1385,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/34512100/ALLSTREAMS.DST,0,1.0
1254,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/34512103/ALLSTREAMS.DST,0,1.0
3007,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17Flagged/34512104/ALLSTREAMS.DST,0,1.0
716,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFiltered/11114001/KSTMM.STRIPTRIG.DST,0,1.0
2248,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/10000010/ALLSTREAMS.DST,1,4.0
4137,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11102301/ALLSTREAMS.DST,0,1.0
2114,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11102411/ALLSTREAMS.DST,0,1.0
3481,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104011/ALLSTREAMS.DST,0,1.0
469,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104020/ALLSTREAMS.DST,0,1.0
4504,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104021/ALLSTREAMS.DST,0,1.0
3631,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104041/ALLSTREAMS.DST,0,1.0
1038,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104051/ALLSTREAMS.DST,0,1.0
209,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104101/ALLSTREAMS.DST,0,1.0
926,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11104501/ALLSTREAMS.DST,0,1.0
2896,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11144011/ALLSTREAMS.DST,0,1.0
3356,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11144021/ALLSTREAMS.DST,0,1.0
2129,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11144110/ALLSTREAMS.DST,0,1.0
1730,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11144120/ALLSTREAMS.DST,0,1.0
244,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11146000/ALLSTREAMS.DST,0,1.0
535,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11146100/ALLSTREAMS.DST,0,1.0
519,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11164430/ALLSTREAMS.DST,0,1.0
2778,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11166041/ALLSTREAMS.DST,0,1.0
2556,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11244202/ALLSTREAMS.DST,0,1.0
3814,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11266051/ALLSTREAMS.DST,0,1.0
407,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11296021/ALLSTREAMS.DST,0,1.0
5033,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11874004/ALLSTREAMS.DST,1,3.0
4714,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11874032/ALLSTREAMS.DST,0,1.0
3974,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11874042/ALLSTREAMS.DST,0,1.0
2761,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11874414/ALLSTREAMS.DST,0,1.0
1499,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11874424/ALLSTREAMS.DST,0,1.0
2193,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/11876001/ALLSTREAMS.DST,0,1.0
3732,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12103101/ALLSTREAMS.DST,0,1.0
3554,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12103211/ALLSTREAMS.DST,0,1.0
1978,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12103212/ALLSTREAMS.DST,0,1.0
4254,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12103401/ALLSTREAMS.DST,0,1.0
4767,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12103431/ALLSTREAMS.DST,0,1.0
4597,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12143020/ALLSTREAMS.DST,0,1.0
2192,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12145020/ALLSTREAMS.DST,0,1.0
1066,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12145041/ALLSTREAMS.DST,0,1.0
4073,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12165111/ALLSTREAMS.DST,0,1.0
1579,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12243202/ALLSTREAMS.DST,0,1.0
1220,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12245032/ALLSTREAMS.DST,0,1.0
170,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12265033/ALLSTREAMS.DST,0,1.0
4572,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12265041/ALLSTREAMS.DST,0,1.0
4709,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12265210/ALLSTREAMS.DST,0,1.0
1484,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12873002/ALLSTREAMS.DST,1,1.0
2668,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12873402/ALLSTREAMS.DST,0,1.0
2966,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12873412/ALLSTREAMS.DST,0,1.0
2477,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12873422/ALLSTREAMS.DST,0,1.0
1875,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12873423/ALLSTREAMS.DST,0,1.0
4778,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12873432/ALLSTREAMS.DST,0,1.0
2040,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12875021/ALLSTREAMS.DST,0,1.0
4003,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12875031/ALLSTREAMS.DST,0,1.0
694,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/12875601/ALLSTREAMS.DST,0,1.0
249,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13102401/ALLSTREAMS.DST,0,1.0
4898,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13104012/ALLSTREAMS.DST,0,1.0
4783,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13104021/ALLSTREAMS.DST,0,1.0
354,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13104031/ALLSTREAMS.DST,0,1.0
2587,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13142412/ALLSTREAMS.DST,0,1.0
4029,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13144014/ALLSTREAMS.DST,0,1.0
2367,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13144020/ALLSTREAMS.DST,0,1.0
3731,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13144031/ALLSTREAMS.DST,0,1.0
2497,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13144051/ALLSTREAMS.DST,0,1.0
2893,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13146003/ALLSTREAMS.DST,0,1.0
1923,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13166101/ALLSTREAMS.DST,0,1.0
305,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13512010/ALLSTREAMS.DST,0,1.0
2245,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13774002/ALLSTREAMS.DST,0,1.0
3435,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/13873201/ALLSTREAMS.DST,0,1.0
1407,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/15102211/ALLSTREAMS.DST,0,1.0
3599,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/15102401/ALLSTREAMS.DST,0,1.0
4873,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/15104501/ALLSTREAMS.DST,0,1.0
